,tweet,sentiment,tweet,location
292,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/xRYFTfINne,0.11212121212121212,Luckily it wasn’t as humid for this morning’s #socialdistancing run around #Eastie #Boston #Chelsea and #Everett. Trying to #getthosemilesin is definitely challenging. #Sweatsoaked #Summer #Training… https://t.co/mmGdk65ljY,Massachusetts
293,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/h76w2S4ay2,0.0,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/xRYFTfINne,New York
294,"Shipping yard off the 5fwy sits quiet during #covid #lockdown.  With no freight to move, stacks and stacks of trailers sit idly by waiting for the economy to reopen.  
.
.
.
.

#covid19 #shutdown #selfquarantine… https://t.co/YJSghTnnhJ",-0.0625,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/h76w2S4ay2,New York
295,Downtown Disney. #downtowndisneydistrict #covid19 #hopeitsworthit #gettested #darwinism #survivalofthefittest #letsseeifyouwaitinlinetogettested #lockitdownagain @ Downtown Disney District https://t.co/jbracid8od,-0.306640625,"Shipping yard off the 5fwy sits quiet during #covid #lockdown.  With no freight to move, stacks and stacks of trailers sit idly by waiting for the economy to reopen.  
.
.
.
.

#covid19 #shutdown #selfquarantine… https://t.co/YJSghTnnhJ",California
296,"TODAY AT 2:30PM! July 9 | Art, Inspiration, and Challenges During COVID with Cita Sadeli (aka Miss Chelove)  https://t.co/Vmk73mLzVq",-0.0625,Downtown Disney. #downtowndisneydistrict #covid19 #hopeitsworthit #gettested #darwinism #survivalofthefittest #letsseeifyouwaitinlinetogettested #lockitdownagain @ Downtown Disney District https://t.co/jbracid8od,California
297,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/6FJjV4jzuj,0.27575757575757576,"TODAY AT 2:30PM! July 9 | Art, Inspiration, and Challenges During COVID with Cita Sadeli (aka Miss Chelove)  https://t.co/Vmk73mLzVq",New York
298,"M.O.A. Logo T-Shirt 👕
.
.
$23.99
.
.
Shop Now! (Link in Bio)
.
.
Due to COVID-19 Shipping can take up to 2-6 weeks
.
.
#homlessfits #culturfits #streetwearcathedral #fashionbruh #thegallerystreetwear #fitrotation… https://t.co/JGTnjhINqb",0.0,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/6FJjV4jzuj,New York
299,I just had my third COVID 19 test in the past three weeks.  And my results again are “NEGATIVE!”  I never knew “negative” could be so “POSITIVE!”.  I’m here in Tennessee to lead a group for Onsite’s Living Centered… https://t.co/PJJkdDGPqu,0.4166666666666666,"M.O.A. Logo T-Shirt 👕
.
.
$23.99
.
.
Shop Now! (Link in Bio)
.
.
Due to COVID-19 Shipping can take up to 2-6 weeks
.
.
#homlessfits #culturfits #streetwearcathedral #fashionbruh #thegallerystreetwear #fitrotation… https://t.co/JGTnjhINqb",Texas
300,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/0YmEFArjpo,-0.125,I just had my third COVID 19 test in the past three weeks.  And my results again are “NEGATIVE!”  I never knew “negative” could be so “POSITIVE!”.  I’m here in Tennessee to lead a group for Onsite’s Living Centered… https://t.co/PJJkdDGPqu,Tennessee
301,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/kY9x6pbu5Q,0.0,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/0YmEFArjpo,New York
302,"Elbow bump! Wear a face mask! Wash your hands! Stay safe! And if you can, please make a donation to Operation COVID-19 Garment Revival's GoFundMe, link in bio. So close to our goal! All of the remaining funds raised… https://t.co/9Kg4LTUHNc",0.0,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/kY9x6pbu5Q,New York
303,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/fXM2QPU3Gw,1.0,"Elbow bump! Wear a face mask! Wash your hands! Stay safe! And if you can, please make a donation to Operation COVID-19 Garment Revival's GoFundMe, link in bio. So close to our goal! All of the remaining funds raised… https://t.co/9Kg4LTUHNc",New York
304,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord She poured water all over the porch and expects to put my shoes on???
HRA CityFHEPS 311NYC home base housing connect I want my own apartment… https://t.co/f7Vxrc9eKz",-0.0625,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/fXM2QPU3Gw,New York
305,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/EB3ZgJIp9e,-0.125,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
The landlord She poured water all over the porch and expects to put my shoes on???
HRA CityFHEPS 311NYC home base housing connect I want my own apartment… https://t.co/f7Vxrc9eKz",New York
306,#tbt Need to get this look back. Need to get in the gym everyday again covid has made me gain 15lbs. I went today and feel amazing. #weightloss #weightlossjourney #love #loveyourself #happy #happiness @ Sizzly Auer https://t.co/Jlzc2FKWux,-0.1281818181818182,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/EB3ZgJIp9e,New York
307,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/DvzXjC57j2,0.3583333333333333,#tbt Need to get this look back. Need to get in the gym everyday again covid has made me gain 15lbs. I went today and feel amazing. #weightloss #weightlossjourney #love #loveyourself #happy #happiness @ Sizzly Auer https://t.co/Jlzc2FKWux,Florida
308,office view from a massage chair. I have 5 office locations around the house...........#office #work #design #interiordesign #business #home #officedesign #interior  #officefurniture #life #instagram #workplace… https://t.co/U9cIjlqNTv,0.24375,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/DvzXjC57j2,California
309,"#Repost krisk_tiu
• • • • • •
Time for a little rawness. I’ve started therapy recently because the added stress of COVID-19, taking care of a 3-month old and 4-year-old around the clock while my hubs is out as an… https://t.co/DpsH0M7ekn",0.6,office view from a massage chair. I have 5 office locations around the house...........#office #work #design #interiordesign #business #home #officedesign #interior  #officefurniture #life #instagram #workplace… https://t.co/U9cIjlqNTv,Georgia
310,Our experience at the #drivethrucovidtesting site yesterday!  #nmc #covidtesting #coronavirus #drivethroughcovid19testing #coronatest #covid19 #covidtestingsite #tiktokcovid19 #tiktokcorona #drivethrucovid19test @… https://t.co/11yIsiOv4t,-0.0625,"#Repost krisk_tiu
• • • • • •
Time for a little rawness. I’ve started therapy recently because the added stress of COVID-19, taking care of a 3-month old and 4-year-old around the clock while my hubs is out as an… https://t.co/DpsH0M7ekn",Florida
311,"Okay. I'm finally ticked. I am sick of covid-19. And you know what? Ignoring it is not going to make it go away.

I did not cloister myself away for 3 months so you could lick doorknobs and decide this global… https://t.co/2n4qKFLQ2Y",0.4909090909090909,Our experience at the #drivethrucovidtesting site yesterday!  #nmc #covidtesting #coronavirus #drivethroughcovid19testing #coronatest #covid19 #covidtestingsite #tiktokcovid19 #tiktokcorona #drivethrucovid19test @… https://t.co/11yIsiOv4t,Texas
312,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/b0V65eruXn,-0.10000000000000003,"Okay. I'm finally ticked. I am sick of covid-19. And you know what? Ignoring it is not going to make it go away.

I did not cloister myself away for 3 months so you could lick doorknobs and decide this global… https://t.co/2n4qKFLQ2Y",Wyoming
313,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/nuyVNrCIJH,0.4000000000000001,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/b0V65eruXn,California
314,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Landlord she wants me to put my shoes on outside on a wet porch and the security guard sons comments???
HRA CityFHEPS 311NYC home base Housing Connect I… https://t.co/qH7R8eNPUp",-0.125,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/nuyVNrCIJH,California
315,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/USdesvAM5z,-0.2916666666666667,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Landlord she wants me to put my shoes on outside on a wet porch and the security guard sons comments???
HRA CityFHEPS 311NYC home base Housing Connect I… https://t.co/qH7R8eNPUp",New York
316,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/f9nO7jAT7p,-0.03194444444444445,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/USdesvAM5z,California
317,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/sG2PldMacW,0.08035714285714285,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/f9nO7jAT7p,California
318,"Honest to god, I thought I’d never see the day... (#TheLastOfTheShopCoffee). Yes, a little stale, but no more so than the canned kind... also, food snobbery in a pandemic-meets-crop-ruining-climate-crisis strikes me… https://t.co/zEvd0hCQ7x",-0.029166666666666664,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/sG2PldMacW,California
319,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/j44eq5k5Ot,-0.0625,"Honest to god, I thought I’d never see the day... (#TheLastOfTheShopCoffee). Yes, a little stale, but no more so than the canned kind... also, food snobbery in a pandemic-meets-crop-ruining-climate-crisis strikes me… https://t.co/zEvd0hCQ7x",Minnesota
320,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/8SXaR2xxTz,-0.0625,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/j44eq5k5Ot,California
321,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/VxTTBJJqW7,-0.17500000000000002,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/8SXaR2xxTz,California
322,We had such a great time at the #castmember preview of #downtowndisney with their new #covid19 #precautions. I have never been #thanked so much for going anywhere in my life! It was very #spacious and I felt very… https://t.co/GNarb3vYQk,-0.0625,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/VxTTBJJqW7,California
